Tweet,label
"Jokes bapak2 
🧔: ppkm diperpanjang
👨🏽: iyaa
🧔: sama mak erot yaa?
👨🏽: Hah?!!
#PPKM https://t.co/wR27glOWCs",negative
"saat dunia cuman sebatas rumah...tingkat kebosanan diatas normal...🤪😆
#selcamodeon
#isomanlife
#keephealthy
#ppkm https://t.co/BA2mkzQ6Nd",negative
"https://t.co/BevS8ptjce 

Dinar Candy Menyesal, Lakukan Aksi Protes PPKM Dengan Berbikini di Jalanan

#DinarCandy 
#PPKM #Viral",negative
"Banyak BANSOS Banyak BABINGEPET

#babingepet #bansos #ppkm #COVID19 #bantuan",negative
"Memuaskan sekali bisnis pemerintah.....

#pemerintahgaspolvaksinasi
#PPKM 
@jokowi",positive
Nyari angin #skate #skateboard #poser #ppkm #bikin #sepi #jalanan https://t.co/7k5DMGrYR3,negative
@mbahndi Duh. Kalau #PPKM  level 2 Jangan2 sudah dibolehkan jalan keluar kota minggu depan? Bukannya masih bahaya? @BudiGSadikin @jokowi,negative
Apa pun keluhan kalian sejak 2020 hanya membuktikan Bahwa kita semua tak sekuat Andika - Kangen Band. #PPKM,positive
"#KelebihanBayar
#DukungPakdeTurun #ppkm https://t.co/ibVCBf0iVH",positive
"#PPKM ala gw dirumah belajar MakeUp sampe filter kalah cantik wkwk, mau upload2 gw mah selalu ditemenin Smartfren Gokil MAX, jaringan anti lelet &amp; bisa digunakan 24jam semua aplikasi @smartfrenworld 
#KuyBisa #IniBaruGokil #RejekiWow #RejekiDepanMata 

https://t.co/sa3HphvcPg",positive
"Kangen muncak. Kalo kalian kangen apa? 

#pendaki #pendakiindonesia #ppkm #parapendakikangenmuncak",positive
"terserah meh piye,, penting aku seh iso menghirup udara sejuk di temani secangkir kopi hangat dan alunan kucaiuan burung jalak yg begitu menghanyutkan suasana keruwetan. 
#PPKM",positive
"Ketika sopir bis sepi karena PPKM..

#PPKM #covid19 #Indonesian https://t.co/GAYKyCxFJh",negative
"Kira-kira aturan seperti apa ya sehingga PPKM tersebut bebas dari kekerasan? Yuk kita cari tahu selengkapnya di https://t.co/vCxeTVKb7M

#ppkm #pandemi #covid19 #pemerintag #kpppa #aparat #kekerasan #lpmindustria",negative
"Pengin traveling ke mana mana tapi bingung lewat jalan mana😴
#ppkm",negative
"Oiya sebelum #PPKM menyerang, gua jalan” ringan ke Wisata Sebatur, Semarang. Gua tetep bisa aktif update di sosmed karena gue pake @smartfrenworld smartfren Gokil MAX yang kecepatannya full 4G di semua area &amp; bisa digunakan 24 jam di semua aplikasi. #IniBaruGokil #KuyBisa https://t.co/4bgMWRb1TT",positive
Ini nih kegiatan gue yang selalu bikin asik menghadapi #PPKM yang gak tau sampai kapan. Gua pake @smartfrenworld smartfren Gokil MAX buat internetan karena kecepatan internetnya full 4G selama 24 jam bisa di semua aplikasi. #IniBaruGokil #KuyBisa https://t.co/Hu8iqraYZf,positive
#PPKM segera end atuh lah... 😑,negative
"Miris, bansos gak pernah tepat sasaran berharap, berdoa mrk yg memang tak berhak mau mengembalikan dgn sukarela #Bansos #PPKM",negative
"Hahahaha...chimpanzee aja patuh prokes, masa kamu enggak?

#PPKM #Prokes #3M #PatuhProkes5M https://t.co/JLn9o83foz",negative
"Ayo, lanjutkan aksi kebaikan ini. Ringankan beban saudara yang sedang isoman dengan  sedekah terbaikmu melalui laman: https://t.co/dZallsxQK8

#IndonesiaDaruratSolidaritas #MedicalCareline #PPKM #Sedekah #IndonesiaDermawan #AksiCepatTanggap",positive
"PPKM (pelan pelan kita mati )
*pak ndul
#PPKMLevel4 #PPKM",negative
"Buat apa diperpanjang, kalau tidak diperkeras! #PPKM #PPKMLevel4",negative
"Semenjak ada covid semua iklan obat pilek demam sakit kepala dll GK ada,adanya iklan vitamin C semua #pandemic #COVID19 #PPKM #vitaminC #TurunkanCovidDenganPPKM #iklan",negative
"#PPKM tidak menghadang kita untuk berkreasi

Ayo siapa yang mau cobain Ayam Kencur Khas Bangka?klo yang sudah beli buku Resep Chef Eddrian pasti tahu
.
.
.
#eddriantjhiacheffansid #ayamkencur #khasbangkabelitung #dinnerideas https://t.co/FrixG0Ipr7",positive
"#PeyeQu camilan/pendamping nasi Renyah, Gurih dan Nagih dengan toping kacang tanah, kacang ijo atau udang rebon. #dirumahaja #PPKM #COVID19 pemesanan dm/wa 081219945718 terima kasih https://t.co/APFO8ftDxE",positive
"Dulur yang baik, mari tekadkan diri dalam situasi ini, harus makin banyak menolong baik harta,tenaga, waktu, pikiran. Jangan lelah untuk menolong orang lain, apapun yang kita bisa semampu kita. InsyaAlloh akan sering di tolong oleh Alloh Subhanahu Wa Ta’ala.
#PPKM https://t.co/Oc65EkwSWH",positive
"Semua Partai juga ikut berkampanye dng cara salurkan sembako &amp; #BantuanSosial di tengah #PPKM ini. Ada yang pasang baliho, yaa gak masalah. Kebetulan aja duit partai itu lebih banyak. Partai tersebut juga ikut bagi-bagi sembako kok. Semua baik. @PDI_Perjuangan @Gerindra @Golkar5 https://t.co/RzBYRfEIgq",negative
"Keras dan juga selalu diperpanjang. Tapi sayangnya tidak dengan sentuhan kasih dan maunya enak sendiri. Jadi percuma aja sih. Mau sepanjang dan sekeras apa juga kalo tetep tidak ada ""team work"" nya mah bakal longgar. Enggak akan pernah enak bung..!!!

#ppkmdaruratcovid #ppkm",negative
"Sekarang kan #PPKM diperpanjang lagi waktunya. Nah, selama #dirumahaja , kamu pakai aplikasi apa untuk pesan makanan?",negative
"Sepinya perkantoran karena WFH
#salimmegatamagroup
#WFH
#patuhiprokes
#ppkm https://t.co/e3AHHQTGci",negative
"#dinarcandy diributin ditangkap terancam hukuman penjara 10 tahun karena berbikini.
para pemotong bansos kmana bos kok pada dingin-dingin aja.
#ppkm #Jakarta #covid19 #CoronaUpdate",negative
"Belakangan ramai beredar di media sosial meme perihal peraturan makan hanya 20 menit di warung makan. Banyak masyarakat mencemoohnya, tapi apa benar peraturan ini tak masuk akal?

#ValidNih #Fokus #ValidRiset #PPKM 

https://t.co/AFgV4sn58d",negative
"#AyoKitaVaksin! Apakabar status #VaksinasiCOVID19 di Tatar Sunda? Sudah berapa juta warga masyarakat yang ikut vaksin? Mumpung lagi #PPKM, mobilitas dan kegiatan masyarakat lagi rendah. Yuk, gencarkan Vaksin! @jabarprovgoid @ridwankamil #JABAR https://t.co/D6Yoltt7uW",negative
"Happy Friday BFFs! Masih PPKM dan #StayHome daripada bete yuk #PPKM: Pagi-Pagi, Kita Main!

Ini dia clue hari ini! Gimana, lebih susah kan?

Hayo, siapa yang bisa tebak? Reply di bawah yaaa! https://t.co/iaA014XL2J",negative
"dalan ditutup tapi ra nanggap dangdut.
#skck #mletre #ppkm #diperpanjang",negative
"Sebulan gak ke gym, hilang muscle ini 
🦍 -&gt; 👨🏻

#ppkm sampe kapan https://t.co/LsnMkCWVBg",negative
"Emmm lebih simple aja sih ketika ditanya. Oh ya btw sibuk apa sekarang? Bertahan hidup di area yg makin hari makin becanda

#candakata #PPKM #COVID19",positive
"kasian yg kangen berenang... sabar ya kaak. nnti coronces goodbye jalan2 trus insyaAllah.. ❤️ anduk gemesnya dr @littlepalmerhaus #ceritasyahirasalwa #ppkm @ Jakarta, Indonesia https://t.co/bPwoTmK0nK",positive
"Katanya #Viral Dinar candy pakai bikini di pinggir jalan, alasan karna #PPKM diperpanjang, menurut gw ngak ngaruh karna buktinya ngak ada respon baik masyarakat maupun pembuat kebijakan ,Frank diri sendiri @dinarkendy #Dinarcandy @VidioViral @the_viralvideos #janganlebay #LOL https://t.co/TTvx4trFn0",negative
Lebih baik capek berkerja daripada capek cari kerja #PPKM kapan kelar nya?,negative
"@txtdaritng Ya gimana ya.... Saking engap nya mau protes tentang #ppkm kan? 
Gabisa sih diliat dari satu sisi doang dari dinar candy #bebrave",negative
"Tukang Bakso mulai gerilya. 
""Pantau dan cegah gerakan civil society dalam rangka Agustusan"",demikian perintahnya. 
(hanya untuk yg paham)
#DukungPakdeTurun 
#lengserkanpaklurah 
#PPKM 
#Mahasiswa_bergerak",negative
"Cintai duitmu....
Minum promaag tiap hari....

PPKM broo.....
#ppkm #PPKMLevel4 #PPKMDarurat #stayathome #StayHome #COVID19",positive
"Maaf kan aku, bukan semangat ini yang surut tapi memang keadaan yg tidak memungkinkan. 
Usaha kita tutup. Karna PPKM benar2 sepi yg mau nyuci sepatu. 
Lekas membaik negeri ku dan semoga tmn2 Yg punya UMKM tidak bernasib sama smprt sy. Amin.  #PPKM #PPKMLevel4 https://t.co/E4jl6S6wMJ",positive
"Percayalah di masa pandemi ini ketika ada orang terdekat ingin menjual barang pribadi nya bukan karna nyari untung, tapi keadaan yang harus melepaskan
#PPKM",negative
"jangan bandel tetap dirumah, usahakan ga naik level lagi..
-
maap kalau jelek ilustrasinya maklum baru belajar
#PPKM #tetaptaatippkm #dirumahaja https://t.co/r6wqaCb3qA",positive
"Coba cek ini, deh: ""Gantungan Jagrak tembok wall mounting bracket braket Sepeda"" Rp20.000 di toko Pit Bike BSB Tokopedia. Bisa Bebas Ongkir, lho. https://t.co/eGJNzQXiOk 

#sepeda #gowes #ppkm #praktis",positive
Boring ngerasain #PPKM,negative
"Lapor Ndan!!

Setelah adanya pandemi dan di rumah ajah,,
Alhamdulillah hasilnya NEGATIF.

Data pemasukan &amp; pengeluaran perbulan. Wkwkwkwk 😁😁😁

#PPKM",negative
"PPKM perpanjang mulu.
Gamasalah si mau perpanjang sampe level berapa aja, asal ada kemajuan, misal yg terpapar covid jadi menurun derastis, mulai memberlakukan tidak memakai masker lagi. Nah kalo sama aja kek sebelum nya yaa ? Dahlah 🤦🏼‍♀️
#ppkm #ppkmterus",negative
"WOY PEJABAT !!! lo kagak malu ama #Dinarcandy ? Dia tuh pegang omongan. Lakuin apa yang diucapin. Lo semua kaga punya (ke) MALU (an) janji janji manis doank saat kampanye.
Lihat tuh rakyat stress, susah makan, bangkrut, mo bunuh diri !!! gegara #PPKM",negative
"PPKM version aku lebih ke self improvement, aku seneng banget internet aku berjalan dengan lancar , karena aku pake kartu Dari @smartfrenworld GOKIL MAX #ppkm #gokilmax #IniBaruGokil bisa dipakai 24 jam di semua aplikasi https://t.co/CttFjesqFy",positive
"“Berpikirlah seperti orang Minang, bekerjalah seperti orang Jawa, dan bicaralah seperti orang Batak""

-Ir.Soekarno

#mahasiswa_uin #mahasiswa 
#PPKM #SemangatSalingBantu",negative
bang uda sampe lv brpa bang? #ppkm @TretanMuslim,negative
"Tetap semangat ya buat hadapi pandemi ini. Jangan nyerah &amp; putus asa! Jaga kesehatan kita dengan tetap melakukan protokol kesehatan 😉

#TSMedia #TSMeme #TSHoki #DimasBeck #LunaMaya #MarianneRumantir #Hobi #PPKM #Covid19 #Corona #VaksinTingkatkanImunitas #TurunkanCovidDenganPPKM https://t.co/y3v4wW96r3",positive
"PPKM versi aku nih https://t.co/b2cGGNwlGG
Wah!! Siapa bilang PPKM bosen. Liat deh aktivitas PPKMku. 
#PPKM #Kuybisa #IniBaruGokil #rejekiwow",negative
"Mau makan Seafood buat satu keluarga yang bisa bikin Puas dan Hemat?

pesan aja Paket Puas Keluarga Mu dari D'COST
HEMATNYA hingga 30% 😱😱

untuk info harga dan daftar paket selengkapnya
https://t.co/hx0tn7Xzcq

#dcost #promo #diskon #infopromo #pakethemat #ppkm https://t.co/M0iVE4FLGS",positive
"Gausah dibikin tegang, ngopi ae dulu 

#PPKM https://t.co/l2bnSdyGOC",negative
"Kelamaan ppkm entah kenapa bisa ngubah gw jadi tau mana yg penting dan mana yang nggak penting. Aneh, tapi cukup bermanfaat.
#PPKM",positive
"Yang berusaha 20% dan yang menikmati 100% Nasional, dah gak ngelakuin apa², tapi nyebar fitnah pula, kebayang kalau kena potong lagi, yang ngerasain Nasional, kasihan yang selalu berusaha dan berjuang, setidaknya kalau tidak berusaha DIAM...
.
.
#PPKM #BERUSAHA",negative
"Ini #PPKM versi aku, selalu seru dan asik karena aku pake @smartfrenworld gokil max anti lemot karena bisa dipakai 24jam #KuyBisa #IniBaruGokil https://t.co/tvHeJ5hB29",positive
"Ini #PPKM versi aku, selalu seru dan asik karena aku pake @smartfrenworld gokil max anti lemot karena bisa dipakai 24jam #KuyBisa #IniBaruGokil 
https://t.co/EJybs6f5Um",positive
"tak terhalangi oleh #PPKM tapi sungkan mengelak hujan...,

https://t.co/QFjdLSdIz6
#akupulang
#akugakbawasandal
#masamasukkantororangbecek2an",negative
"Gusti kulo pun manut dalan e, 
Manut pemerintah dalan e ditutup. 

#ppkm
#level4",negative
Kira2 apa yg bisa membuat Resto/Cafe rame lagi pasca PPKM selain buy one get one #vakingsyit ? #ppkm #omzet,positive
"Orang istirahat buat balikin kesegaran tubuh, nah gue malah sakit badan semua gini-gini aja hidupnya selama PPKM. Sampai turun berat badan saking stress nya. Baru pernah rasa sestress ini. Astagfirullah. #dirumahaja #PPKM",negative
"Kasian sepedanya cuman dipajang, sekali kali dipake foto trus mampir warung rawon #ppkm #rideroadbike @ Surabaya, Indonesia https://t.co/nnc2BWg3jj",negative
"Ayo tegarkan pedagang kecil yang kini tengah bersusah payah mencari nafkah yang halal. Tunaikan sedekah terbaikmu untuk bantu mereka melalui

https://t.co/WF829PaR0U

Semangat berderma, Sahabat Dermawan!

#IndonesiaDaruratSolidaritas  #IndonesiaDermawan  #UMKM  #Sedekah #PPKM",positive
"Kalian hanya wajib ikhtiar dan saat lelah mengingatkan diri harus istirahat,  maka ciumilah tetesan keringatmu dalam do'a, bahwa hidup mampu memberi tawa kala ikhlas kita menjalaninya

#ppkm",positive
"Siapa yang samaan kayak admin, PPKM malah buat timbangan makin ke kanan😓😓😓

Toss samaan🥲🥲

Hang in there, kks💪🏼
Yuk olahraga yuk. 
Yuk sehat yuk.
Yuk bisa yuk🙂🙂🙂
#PPKM
#PelanPelanKitaMelebar
#NasDemSayangKamu
#NasDemPeduli https://t.co/73gtVa2zVG",negative
"Kita ada promo ,berbagi sedikit di pandemi dan ppkm ini.
Sante aja ppkm lagi di cicil tau tau lebaran level 2 lusin 😊
#ppkm
#VaksinTingkatkanImunitas #PPKMLevel4SolusiBaik #RezimHalu #TurunkanCovidDenganPPKM https://t.co/bU7WhrA9oS",negative
"Meski kebijakan #PPKM sudah diterapkan cukup lama, namun sejumlah pelanggaran tetap dilakukan oleh warga #KabupatenMalang . Selama giat operasi yustisi #PPKMBerlevel , tercatat ada 3.945 pelanggaran di Kabupaten Malang.
.
#PPKMLevel4 @satpolppmalang2 
https://t.co/HYouWawO3Y",negative
https://t.co/JkTCxO9QrK Jangan membully lebih baik menikmati #awalbulangajian #covid19 #coronavirus #Indonesia #PPKM,negative
"Tidak akan meninggal seorang manusia hingga ""jatah rizki"" nya telah Allah sempurnakan...

#PPKM #jualrumah #rumahdijual #umairpropertiid #rumah #munawirpro https://t.co/5SqDHzjpEo",positive
Para Pekerja Kurang Micek! #ppkm,negative
"Ehh,,sekarang kok naik badanku,,krn lgi bahagiaaa🥰😍🤗
45 ke 52 Kg🤣🤣🤣

#PPKM #dirumahaja gemoy langsung https://t.co/35TUg2qeFW",negative
"Salut sama tukang tahu bulat lagi susah juga tetep happy,singing terosss. 

#PPKM 
#stress",positive
"Info lowker mau kerja yallah
DM DM 
#lowker #loker #kerja #pt #fyp AKU MAU #akumau #ikoy #SemangatSalingBantu #ppkm #depok #jakarta",positive
"Jazakumullah khairan  kepada para orang baik yang telah menyisihkan sebagian hartanya untuk membantu saudara kita
Semoga bisa menjadi amal jariyah  yang mengantarkan kita semua ke jannahnya Allah Ta'ala, aamiin ya Rabb #indonesia #covid19 #pedulisesama #oksigen #ppkm #lazismu https://t.co/xYE8QXIRSR",positive
@FiersaBesari Setelah difucksin gw kira suara kita terdengar kalo #PPKM  harus dihentikan ternyata #lahiyabarusadar kalo banteng punya tanduk tetapi gk punya telinga  :v,negative
"Fix pengangguran!
terima kasih #PPKM level pedas ...",negative
Saya tahu banyak yg kesal dng perpanjangan #ppkm level 4. Ada banyak sumpah serapah &amp; caci maki. Saya memahami kemarahan &amp; kekesalan tersebut. Buat pemerintah Presiden @jokowi inipun bukan keputusan mudah. Diambil karena terbukti turunkan level penularan. #IndonesiaBebasCovid19 https://t.co/kC8Y5j3ULU,negative
"PPKM
Pelan Pelan Kita Mati #PPKM",negative
"Bandoeng, mane udh rapi bgt itu ehh mingdep nye #ppkm yowes ra sido wkwk https://t.co/iIGm1INsSG https://t.co/4NoqvIopJC",positive
"@rfsyakira2014 ya mau gimana lagi kak..

itulah lucunya sekarang, padahal yang duduk disana bukan anak2 SD 🥲🥲🥲🥲

#PPKM",negative
"Lucu deh ! Kok Pekerja yg di Subsidi @KemnakerRI !! yang harus di bantu tu Sekarang yg kena PHK, merek nggak dapat Penghasilan... Mikirrrr
@jokowi  @KemenkesRI @KemenkeuRI 
#AdiliPredator_KM50 
#PPKM",negative
"LAH IYA BARU SADAR
""Jadikan deritaku ini sebagai kesaksian bahwa kekuasaan seorang Presiden sekalipun ada batasnya. Karena kekuasaan yang langgeng hanya kekuasaan rakyat. Dan di atas segalanya adalah Kekuasaan Tuhan Yang Maha Esa.""
-bungkarno @jokowi #katakita #PPKM #",negative
"Emang lagi susah make dibecandain mulu dah. 
#ppkm",negative
"PPKM selain diperpanjang harusnya diperkeras juga dong. Percuma panjang kalo ga keras. Kaya gaada rasanya gimana gitu. 
#PPKM #PPKMLevel4 #PPKMLevel4TurunkanCovid #PresidenKagakNgartiLockdown #COVID",negative
"Jenuhhh.....PPKM Makin hari Makin naik level, Kapan Game overnya ???? 

#PPKMLevel4 
#BiarCepatNormal #PPKMLevel4TurunkanCovid #PPKM",negative
"Jadi presiden itu susah, jadi rakyat pun susah, lalu lebih susah jadi rakyat atau presiden ?

#ppkm #parapelakukorupsimania 
#jokowi #diskonkorupsi",negative
"https://t.co/kvInKHTqNX
#PPKM gak bosen lagi karna pakai smartfren GOKIL MAX yg jaringannya 100% 4G, ada kuota lokal dan nasional yg bisa dipake 24 jam di semua aplikasi @smartfrenworld #IniBaruGokil #KuyBisa https://t.co/Jj0G6xgUTc",positive
"Iseng bikin mie ayam sendiri di rumah pas #PPKM wajib diposting dong! Aku pakai smartfren Gokil MAX nih yang bisa dipakai 24jam di semua aplikasi. 

Cusss Nonton videonya di https://t.co/bRfRM4nrwo

#KuyBisa #IniBaruGokil 
#Rejekiwow @smartfrenworld",positive
"MUMPUNG MASI MUDA..harus KAYA SUDAH TUA FOYA2,
KALAU MATI MASUK SURGA
ITUPUN,kalaubisa.
#lahiyabarusadar
#PPKM 
#LAWAN",negative
"Posisi lagi meriang panas, Flu, batuk, hidung kesumbat. fiks ODG covid-19

Untung sudah vaksin, jadi virusku sekarang sedang jihad fisabilillah.

 Allahu akbar Allahu akbar berantas corona

#covid19
#PPKM 
#vaksincovid19",negative
"@Mei2Namaku Lebih konsisten dan ksatria dibanding yg konon tokoh bernazar jalan kaki Jogja-Jkt
#PPKM",positive
"Gila jabatan, gada rasa empati di masa pendemi ini... 
Yaa Allah selamatkan bangsa ini dari pemimpin yg rakus jabatan dan tidak amanah... 
Aamiin Yaa Rabb

#PPKM
#PakPresidenKapanMundur https://t.co/iUSUcs3CYo",negative
"Masalah sebesar apapun kalau kita saling membantu untuk menyelesaikannya, pasti berangsur akan teratasi. Karena itu jangan lagi saling mencari kesalahan, yuk saling dukung saling bantu. #PilarTanganiCovid 3 pilar penanganan
#COVID19 #PPKM",positive
"Bisaan bae si caleuy
#pegadaian #ppkm #covid19 #korona https://t.co/QSdaAwYwLW",negative
"Kalau lihat sekarang sih, alhamdulillah BOR di rumah sakit tidak lagi full service seperti beberapa waktu lalu, sampai pasien harus menunggu di luar.  #PilarTanganiCovid 3 pilar penanganan
#COVID19 #PPKM",positive
"Ya, kita tau PPKM masih berlanjut. makanya harus diseriusin nih 3 pilar penanganannya. terutama di wilayah2 yang masih redzone dan oranye. #PilarTanganiCovid #COVID19 #PPKM",negative
"PPKM kalo udah level 15 dan semua item kebeli pasti sakit banget.
Gampang deh buat dapet savage.

#MobileLegends 
#ppkm",positive
"Kapan ini berakhir 😭 ??
#PPKM 
#BiarCepatNormal
#level4",negative
"Terlalu lama di rumah ternyata bisa bikin kita ngelakuin hal random kayak gini😅 Kalian ngalamin ini nggak selama PPKM?

#CariParkir #Lockey #CaraTepatDapatTempat #PPKM https://t.co/AR2Ykciv5f",negative
"Jangan pernah menyerah untuk apa yang benar-benar kamu inginkan. Lebih baik susah sekarang daripada nyesel belakangan

JAGORIKO = JAJAN TONGGO NGELARISI KONCO

#sabar
#bersyukur
#semangat
#yogyakarta
#malioboro
#ppkm https://t.co/G0Mkgq4N1c",positive
"Perasaan AFmin setelah ujian DELF sesi lalu 🥺

Apa kamu juga merasakan hal yang sama ?
Kayaknya kita harus belajar bareng nih! 

Yuk gabung di kelas Intensif A1 biar bahasa Prancismu makin yahuuddd
Dijamin #ppkm deh
Pelan-Pelan Kamu Mahir 😉 https://t.co/0gstmG9ce0",positive
"lepel papat cabe pitu karete abang bungkuse disuwek.
""Pedes.""
dudu PePeKaEm
🤣🤭😝
Lukaku menjadi lukamu
#PPKM #PPKMLevel4 https://t.co/gwLDKNGDG2",negative
